site,Plot ID,Plot ID_input,Plant ID,Plant No. in plot,Leaf No. (n),"Leaf Length, L(n), >2.5cm","L(n+1), <2.5cm",Leaf No. (n),"Leaf Length, L(n), >2.5cm","L(n+1), <2.5cm",Leaf No. (n),"Leaf Length, L(n), >2.5cm","L(n+1), <2.5cm",PIT1,PIT2,PIT3,Planting Date,T1 Date,T2Date,T3Date,T1 (DAP),T2(DAP),T3(DAP)
2,478,,P2,,3,5.7,1.4,5,4.9,1.4,6,6,2.1,3.587022081,5.537168235,6.83392102,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,478,,P3,,4,3,0.7,6,3.2,1,7,4,1,4.12528218,6.212233939,7.339035953,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,479,,P1,,4,2.7,0.8,6,2.9,1,7,3.1,1,4.063269761,6.139399369,7.190128141,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,479,,P2,,4,2.6,0.8,6,3,0.9,7,3.5,1.6,4.033275821,6.151433285,7.429854005,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,479,,P3,,4,4.4,1,6,4.2,1.5,8,2.6,1,4.381555127,6.503869473,8.041046827,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,480,,P1,,3,8.6,1.5,4,13.6,1.2,5,11,2,3.707480689,4.697674922,5.869104678,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,480,,P2,,3,3.4,0.8,5,2.7,0.5,6,3.2,0.3,3.212509963,5.045636319,6.10428694,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,480,,P3,,4,2.9,0.4,4,16.8,0.9,5,3,0.9,4.074921704,4.650925106,5.151433285,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
1,D1,D1,P1,,1,4,1.6,2,5,0.9,2,10.3,2,1.512941595,2.404214961,2.86385357,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D1,,P2,,1,5.3,1.5,2,4.2,0.6,2,10.3,1.5,1.59530285,2.26660727,2.734867261,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D1,,P3,,1,4.3,0.7,2,2.6,0.3,2,6.4,0.7,1.298753533,2.018162074,2.42477124,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D10,D10,P1,,,,,,,,,,,,,,,,,,0,0,0
1,D10,,P2,,,,,,,,,,,,,,,,,,0,0,0
1,D10,,P3,,,,,,,,,,,,,,,,,,0,0,0
1,D11,D11,P1,,2,3.1,0.4,2,9.6,1.6,3,4.8,1.2,2.105050609,2.750922426,3.470553155,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D11,,P2,,2,3.4,0.4,2,10.2,1.8,3,6.2,1.4,2.143679997,2.810616934,3.61035721,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D11,,P3,,2,3.2,0.4,2,9.7,2.3,3,7,1.6,2.118714603,2.942064593,3.697618313,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D12,D12,P1,,,,,,,,,,,,,,,,,,0,0,0
1,D12,,P2,,,,,,,,,,,,,,,,,,0,0,0
1,D12,,P3,,,,,,,,,,,,,,,,,,0,0,0
1,D13,D13,P1,,2,5.8,2.1,3,5.4,1.7,4,3.6,1.2,2.828378919,3.666315749,4.331912466,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D13,,P2,,2,3.9,0.6,3,3.2,1.2,4,3.3,1.1,2.23757095,3.251685069,4.252711297,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D13,,P3,,2,3.6,1.6,3,3.8,1.3,3,10.1,2,2.449660287,3.390356115,3.862205032,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D14,D14,P1,,2,2.9,0.4,2,9.7,1.7,3,4.7,1,2.074921704,2.778545504,3.407913589,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D14,,P2,,2,4,0.4,2,9.8,1.5,3,5.1,1.5,2.204119983,2.727837966,3.58258222,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D14,,P3,,2,2.9,0.6,2,8.6,1.5,3,5.4,1.6,2.094202843,2.707480689,3.633106858,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D15,D15,P1,,3,3.6,1.5,4,3.9,0.8,5,3.1,0.6,3.416511862,4.280714713,5.130987545,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D15,,P2,,2,4.1,1,3,4.8,1.5,4,4.7,1,2.350602983,3.560825974,4.407913589,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D15,,P3,,2,3.4,1.1,3,4.4,2.1,4,6.5,1.6,2.272480432,3.764281304,4.681632497,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D16,D16,P1,,2,3.2,0.6,2,8.6,1.5,3,3.7,1,2.147469267,2.707480689,3.299650121,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D16,,P2,,1,7.9,2.4,2,7.4,1.5,3,3.6,1,1.965735941,2.679936806,3.284669747,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D16,,P3,,2,2.7,0.6,2,9.5,1.4,3,3.7,0.9,2.051168272,2.697194186,3.277317632,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D17,D17,P1,,1,6.8,2.6,2,7.3,1.2,3,2.8,0.8,2.040794942,2.593493373,3.090462991,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D17,,P2,,1,6.1,2.1,2,7.2,1,3,2.8,0.9,1.836495378,2.53583935,3.099850827,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D17,,P3,,2,3.1,0.5,2,8.5,0.7,3,4.8,1,2.117898366,2.49014911,3.415860364,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D18,D18,P1,,1,3.2,1.9,2,5.7,0.9,3,2.8,0.7,1.473549846,2.44650749,3.081749366,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D18,,P2,,1,5.7,1.8,2,5.9,0.6,2,13.4,2.4,1.715008323,2.375653991,2.976263329,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D18,,P3,,2,2.6,0.3,2,7.8,0.7,3,2.6,0.7,2.018162074,2.471973464,3.02988959,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D19,D19,P1,,2,6.2,1.9,3,6.2,1.5,4,4.3,1.2,2.767956446,3.640031487,4.424921309,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D19,,P2,,2,6.6,1.6,3,6.1,1.5,4,4.6,1.3,2.68506259,3.635858991,4.482527034,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D19,,P3,,2,5.8,1.9,3,6.2,1.2,4,3.9,1.3,2.754089736,3.553064926,4.404770478,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D2,D2,P1,,1,6.3,1.1,2,6.4,0.5,2,9.7,1.5,1.52958859,2.368710521,2.726342552,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D2,,P2,,2,3.6,0.5,2,7.9,1.4,3,4,0.2,2.184715373,2.66492044,3.156891066,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D2,,P3,,1,5.7,1.6,2,6.9,0.9,3,2.9,0.3,1.648720772,2.498423922,3.065421202,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D20,D20,P1,,2,5.4,1.2,3,5.8,1.7,4,5.9,2,2.512013692,3.685745471,4.793730371,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D20,,P2,,3,2.7,0.4,4,2.6,0.8,4,7.6,2.3,3.040303393,4.033275821,4.930238555,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D20,,P3,,2,5,1.7,4,2.6,0.6,5,2.6,1.1,2.642511098,4.026747406,5.04559481,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D21,D21,P1,,1,4.1,0.6,1,8.3,2,2,6.4,1.6,1.257411281,1.843199884,2.678071905,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D21,,P2,,1,3.3,0.6,1,6.2,1,2,4.3,0.7,1.162857925,1.497798861,2.298753533,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D21,,P3,,1,3.1,0.5,1,6.5,1.4,2,4.7,0.7,1.117898366,1.622349255,2.33150896,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D22,D22,P1,,1,5.8,2.3,2,6.7,2,3,6.1,2,1.90985273,2.815425252,3.799896665,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D22,,P2,,2,5.2,1.3,3,3,0.7,3,8,2,2.528291764,3.12528218,3.839035953,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D22,,P3,,2,4.6,1.2,3,3,1.6,3,8.5,1.6,2.453784181,3.290039843,3.732772221,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D23,D23,P1,,1,3.4,1.4,2,4.2,0.2,2,7.9,0.7,1.346538479,2.170402355,2.47474897,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D23,,P2,,1,4.2,1.2,2,4.4,0.5,2,10.1,1.4,1.414119675,2.259944068,2.70657897,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D23,,P3,,1,3.6,0.7,2,3,0.3,2,7.6,1,1.222668024,2.079181246,2.548213138,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D24,D24,P1,,1,4.8,2.1,2,7,1.9,3,4.3,0.8,1.789091682,2.789551376,3.322474521,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D24,,P2,,1,5,1.8,2,6.9,2.1,3,5.5,1.2,1.678457724,2.85343332,3.517895177,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D24,,P3,,1,3.7,1.9,2,6.5,0.9,3,3.4,1.2,1.588228777,2.483274062,3.295245625,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D25,D25,P1,,1,3.6,0.8,1,7.6,2.4,2,5.8,1.3,1.242436403,1.96458513,2.562735378,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D25,,P2,,1,3.9,1.1,2,2.8,0.3,2,7,0.9,1.351345213,2.050738306,2.501942252,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D25,,P3,,1,3.5,0.6,2,8.3,2.4,2,6.1,0.9,1.190788395,2.967099912,2.466124094,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D26,D26,P1,,1,6.2,2.3,2,6.5,1.6,3,2.8,1.1,1.915915459,2.681632497,3.121296762,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D26,,P2,,1,7.9,2.3,2,6.3,1.7,3,4.7,1.3,1.932427276,2.705583491,3.491186305,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D26,,P3,,1,9,2.3,2,8,1.3,3,4.4,1.4,1.938883923,2.640121818,3.493666808,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D27,D27,P1,,1,6.5,2.3,2,8.1,2.2,3,6.6,1.7,1.91973995,2.90192365,3.715680691,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D27,,P2,,1,6.2,2.2,2,7.7,1.9,3,5.8,1.8,1.876619663,2.803884932,3.719244391,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D27,,P3,,1,6.2,0.8,2,8.9,2.3,3,6.9,2.1,1.443552149,2.938379269,3.85343332,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D28,D28,P1,,1,5.9,1.5,2,5.1,0.4,2,9.6,2,1.626994975,2.280078982,2.85774494,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D28,,P2,,1,4.3,1.1,2,4.9,0.3,2,8.8,1.5,1.397801191,2.240921718,2.711281587,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D28,,P3,,1,3.6,0.6,1,8.5,1.4,2,4.2,0.7,1.203511197,1.678520488,2.289544329,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D29,D29,P1,,,,,,,,,,,,,,,,,,,,
1,D29,,P2,,,,,,,,,,,,,,,,,,,,
1,D29,,P3,,,,,,,,,,,,,,,,,,,,
1,D3,D3,P1,,,,,,,,,,,,,,,,,,,,
1,D3,,P2,,,,,,,,,,,,,,,,,,,,
1,D3,,P3,,,,,,,,,,,,,,,,,,,,
1,D30,D30,P1,,1,3.7,0.7,1,8.3,2.3,2,5.1,0.7,1.235459615,1.935027979,2.359003096,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D30,,P2,,1,3.5,1.2,2,3,0.5,2,7.2,1.2,1.314330362,2.101755598,2.590364004,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D30,,P3,,1,4,0.8,1,8.1,2.3,2,4.2,0.6,1.292029674,1.933769187,2.26660727,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D31,D31,P1,,1,4.1,0.9,2,3,0.6,2,7.8,1.7,1.326242003,2.113282753,2.746856827,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D31,,P2,,1,4.9,0.9,2,3.5,0.6,2,8.3,2.1,1.397112105,2.190788395,2.873134627,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D31,,P3,,1,4.5,0.3,1,10.1,2,2,6.1,1.1,1.217051613,1.862205032,2.52072924,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D32,D32,P1,,1,3.8,0.5,1,7.6,1.1,2,3.6,1,1.206449571,1.575246077,2.284669747,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D32,,P2,,1,3.4,0.7,1,6.9,1.6,2,4.7,0.8,1.194555112,1.694641346,2.356508509,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D32,,P3,,1,3.6,0.5,1,7.1,1,2,3.5,0.5,1.184715373,1.532527335,2.172912525,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D33,D33,P1,,1,7.1,1.9,2,6.2,1.7,3,4,1.3,1.807413939,2.701942801,3.418178702,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D33,,P2,,1,7.9,2.3,2,7.5,1.7,3,4.3,1.2,1.900117586,2.740167731,3.424921309,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D33,,P3,,1,5.3,1.1,2,5.6,1,3,3,0.7,1.252711297,2.468128339,3.12528218,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D34,D34,P1,,1,3.3,0.7,1,9.5,1.7,2,4.9,1.4,1,1.775864095,2.537168235,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D34,,P2,,1,2.5,0.6,1,7.8,1.5,2,4.8,1.2,1.113282753,1.690156825,2.470553155,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D34,,P3,,1,3,0.8,1,8.9,2,2,5.6,1.4,1.255989642,1.850530552,2.581749366,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D35,D35,P1,,2,3.7,1.3,3,3,0.7,4,2.6,1,2.218023304,3.12528218,4.041046827,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D35,,P2,,2,3,0.7,3,3.1,0.8,4,3,0.9,2.338819032,3.158807034,4.151433285,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D35,,P3,,2,4.8,1.3,3,4.3,1.1,4,3.1,1.1,2.357995291,3.397801191,4.207618043,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D36,D36,P1,,1,3.6,0.4,1,7.3,0.7,2,2.9,0.5,1.23575417,1.45705314,2.08443231,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D36,,P2,,1,4.4,0.8,2,2.7,0.3,2,7,1,1.302727496,2.035026479,2.529119712,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D36,,P3,,1,4.1,0.6,1,7.3,2.3,2,5.3,1.3,#REF!,1.927805957,2.534685359,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D37,D37,P1,,,,,,,,,,,,,,,,,,0,0,0
1,D37,,P2,,,,,,,,,,,,,,,,,,0,0,0
1,D37,,P3,,,,,,,,,,,,,,,,,,0,0,0
1,D38,D38,P1,,,,,,,,,,,,,,,,,,0,0,0
1,D38,,P2,,,,,,,,,,,,,,,,,,0,0,0
1,D38,,P3,,,,,,,,,,,,,,,,,,0,0,0
1,D39,D39,P1,,1,5.3,2.4,2,7.6,1.3,3,4.3,1,1.948472567,2.629667913,3.371807696,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D39,,P2,,1,5.8,2,2,8,1.6,3,5.1,1.2,1.790418615,2.722706232,3.492736509,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D39,,P3,,2,3.6,0.4,2,10.2,1.9,3,6.3,1.5,2.165956233,2.836696626,3.644044922,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D4,D4,P1,,1,5.4,2,2,5.6,1,3,3.2,0.4,1.775340395,2.468128339,3.118714603,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D4,,P2,,2,2.6,0.7,2,8.3,1.8,3,5,0.9,2.02988959,2.785076374,3.404214961,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D4,,P3,,1,4,1.2,2,4.2,0.3,2,9.4,0.6,1.390377281,2.196582995,2.481338165,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D40,D40,P1,,2,3,1,2,8.2,1.9,3,5.8,1.3,2.165956233,2.812322677,3.562735378,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D40,,P2,,1,6.7,2.1,2,6.9,1.6,3,5.1,1.4,1.849717404,2.694641346,3.551490786,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
1,D40,,P3,,1,6.5,2,2,5.6,1.1,3,2.6,0.9,1.810679502,2.495543756,3.036970261,3/29/2016,4/14/2016,4/16/2016,4/19/2016,16,18,21
2,D41,,P1,,1,6.5,0.2,1,2,0.1,2,6.8,0.3,1.274474446,0.925512853,2.32062333,5/4/2016,5/25/2016,5/30/2016,6/3/2016,21,26,30
2,D41,,P2,,1,4.4,0.1,1,7.1,0.2,2,3.5,0.2,1.14938834,1.292420364,2.11755717,5/4/2016,5/25/2016,5/30/2016,6/3/2016,21,26,30
2,D41,,P3,,1,8,0.1,1,10.1,1.1,2,8.5,1.4,1.265436728,1.629726139,2.678520488,5/4/2016,5/25/2016,5/30/2016,6/3/2016,21,26,30
2,D42,,P1,,3,7,2,5,6.5,1.4,7,2.9,0.8,3.821878873,5.622349255,7.115245961,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D42,,P2,,4,3.8,1,6,3.4,1,7,3.2,0.2,4.31364045,6.251259089,7.089035953,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D42,,P3,,4,6.9,2.1,5,7.4,2.1,6,4,1.3,4.85343332,5.861574051,6.418178702,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D43,,P1,,2,5,0.2,3,3.2,0.2,5,4.2,1.3,2.215338279,3.089035953,5.44238495,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D43,,P2,,3,2.9,0.2,3,12.7,1.4,5,2.7,0.6,3.055501778,3.73705924,5.051168272,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D43,,P3,,2,2.7,0.2,3,13.9,1.9,5,6.5,1.6,2.029569811,3.86209446,5.681632497,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D44,,P1,,3,9.4,1,3,9,0.2,5,7.5,1,3.591071197,3.336497877,5.545243259,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D44,,P2,,3,6.9,1,4,10.3,1.9,5,7.5,2.2,3.525611921,4.837639196,5.895769233,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D44,,P3,,3,6,0.7,4,7.8,1.3,5,6.2,2,3.407491489,4.63503669,5.802772552,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D45,,P1,,3,2.6,0.2,4,3,0.3,5,3.5,0.8,3.015291028,4.079181246,5.227976658,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D45,,P2,,3,3.8,0.4,4,6.7,1.9,5,8.2,2.3,3.185986701,4.782236816,5.934408459,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D45,,P3,,3,5.5,0.4,4,7.5,2,5,3.4,0.7,3.30081865,4.831176421,5.194555112,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D46,,P1,,,,,,,,,,,#NUM!,#NUM!,#NUM!,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D46,,P2,,,,,,,,,,,#NUM!,#NUM!,#NUM!,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D46,,P3,,,,,,,,,,,#NUM!,#NUM!,#NUM!,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D47,,P1,,4,7,2,6,4.5,2.1,8,4,2.2,4.821878873,6.771231827,8.786173537,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D47,,P2,,5,5.3,2,6,3.3,1.8,9,3,1.2,5.771031405,6.458035534,9.198977847,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D47,,P3,,4,6.2,1.8,7,3.6,1.3,9,5,2.3,4.734383899,7.357995291,9.892622643,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D48,,P1,,6,5.9,2.4,8,6.9,2,,,,6.954616189,8.819809274,#NUM!,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D48,,P2,,5,4.9,1.9,6,6.9,2.1,,,,5.710320607,6.85343332,#NUM!,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D48,,P3,,5,3,1,7,4.5,1.9,,,,5.165956233,7.68171032,#NUM!,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D49,,P1,,3,9.5,0.4,4,11.9,1.7,5,5.4,2.4,3.42145739,4.80180869,5.949660287,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D49,,P2,,4,5.2,2.2,6,5.2,1.6,6,8.2,1.6,4.851391324,6.621359003,6.726896294,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D49,,P3,,3,10.5,2.3,5,5.8,2.1,7,3.8,2.2,3.945088266,5.828378919,7.766105858,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
1,D5,D5,P1,,1,5.5,2.2,2,7.7,1.4,3,3.5,0.9,1.860488198,2.65988025,3.247747897,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D5,,P2,,2,3.3,0.4,2,9.7,1.1,3,4.4,0.4,2.131565728,2.622852523,3.23575417,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
1,D5,,P3,,2,3.8,0.4,2,10,1.5,3,5.4,1,2.185986701,2.730736259,3.456658384,3/29/2016,4/13/2016,4/16/2016,4/19/2016,15,18,21
2,D50,,P1,,4,6.9,2,5,3.4,0.9,6,14.5,1.4,4.819809274,5.231341798,6.751968026,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D50,,P2,,4,4.9,2.4,6,2.6,0.5,6,10.9,1.3,4.942807632,6.023789469,6.692472291,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D50,,P3,,4,4,2.1,5,2.9,2.4,6,8.9,1.9,4.729414932,5.784286815,6.822278649,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D51,,P1,,,,,,,,,,,#NUM!,#NUM!,#NUM!,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D51,,P2,,,,,,,,,,,#NUM!,#NUM!,#NUM!,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D51,,P3,,,,,,,,,,,#NUM!,#NUM!,#NUM!,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D52,,P1,,4,4.5,1.4,6,3,0.8,7,5,1.9,4.503412185,6.137938908,7.716368979,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D52,,P2,,4,3,1,5,6.1,1.9,6,9.7,2.3,4.165956233,5.764721675,6.942064593,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D52,,P3,,3,7.7,1.9,5,5.4,1.4,7,3.6,1.2,3.803884932,5.570481502,7.331912466,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D53,,P1,,3,5.4,2.3,5,5.5,1.2,7,2.6,1,3.902305094,5.517895177,7.041046827,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D53,,P2,,4,3,0.5,5,8.9,2,6,5.9,2.4,4.101755598,5.850530552,6.954616189,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D53,,P3,,4,3,0.2,5,7.9,2.1,6,4.8,2.1,4.067325767,5.86840513,6.789091682,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D54,,P1,,4,3.7,1,6,3.1,0.4,8,4.3,1.9,4.299650121,6.105050609,8.663993751,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D54,,P2,,4,6.5,1.5,6,6,1.8,7,3.9,1.9,4.651631515,6.727149927,7.618372695,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D54,,P3,,3,11,2,5,6.1,2.2,7,3.8,1.9,3.869104678,5.874652447,7.604071324,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D55,,P1,,3,3.6,1.2,5,9.8,2.4,6,8,0.9,3.331912466,5.970984719,6.532382696,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D55,,P2,,,3.2,1.7,5,7.2,0.8,6,5.4,0.6,0.390278694,5.48142111,6.350491356,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D55,,P3,,3,6.6,2,5,4,0.6,6,3.3,0.6,3.813100467,5.247745864,6.162857925,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D56,,P1,,4,7,1,5,4.5,2.1,7,2.8,0.2,4.529119712,5.771231827,7.042942866,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D56,,P2,,5,4.5,1.7,7,4.4,1.2,7,5,2.1,5.603818564,7.435096754,7.7990164,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D56,,P3,,5,2.5,0.6,6,6.6,1.8,7,3,1.7,5,6.747165113,7.320997677,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,D57,,P1,,,,,,,,,,,#NUM!,#NUM!,#NUM!,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
